,smart_1_raw,smart_2_raw,smart_3_raw,smart_4_raw,smart_5_raw,smart_7_raw,smart_8_raw,smart_9_raw,smart_10_raw,smart_11_raw,smart_12_raw,smart_13_raw,smart_15_raw,smart_16_raw,smart_17_raw,smart_18_raw,smart_22_raw,smart_23_raw,smart_24_raw,smart_168_raw,smart_170_raw,smart_173_raw,smart_174_raw,smart_175_raw,smart_177_raw,smart_179_raw,smart_180_raw,smart_181_raw,smart_182_raw,smart_183_raw,smart_184_raw,smart_187_raw,smart_188_raw,smart_189_raw,smart_190_raw,smart_191_raw,smart_192_raw,smart_193_raw,smart_194_raw,smart_195_raw,smart_196_raw,smart_197_raw,smart_198_raw,smart_199_raw,smart_200_raw,smart_201_raw,smart_202_raw,smart_206_raw,smart_210_raw,smart_218_raw,smart_220_raw,smart_222_raw,smart_223_raw,smart_224_raw,smart_225_raw,smart_226_raw,smart_231_raw,smart_232_raw,smart_233_raw,smart_234_raw,smart_235_raw,smart_240_raw,smart_241_raw,smart_242_raw,smart_245_raw,smart_247_raw,smart_248_raw,smart_250_raw,smart_251_raw,smart_252_raw,smart_254_raw,smart_255_raw,smart_27_raw,smart_71_raw,smart_82_raw,smart_90_raw,smart_160_raw,smart_161_raw,smart_163_raw,smart_164_raw,smart_165_raw,smart_166_raw,smart_167_raw,smart_169_raw,smart_171_raw,smart_172_raw,smart_176_raw,smart_178_raw,smart_230_raw,smart_244_raw,smart_246_raw,smart_211_raw,smart_212_raw,failure
0,69004664.0,,0.0,3.0,0.0,83706416.0,,8033.0,0.0,,3.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,35.0,,0.0,1516.0,35.0,69004664.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7749.0,55390165144.0,117286808692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,93869544.0,,0.0,4.0,0.0,341919907.0,,5652.0,0.0,,4.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,32.0,,2.0,498.0,32.0,93869544.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5524.0,23524300960.0,74961609045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,132978992.0,,0.0,5.0,0.0,484439917.0,,6361.0,0.0,,5.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,30.0,,1.0,1842.0,30.0,132978992.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5849.0,23554659720.0,73017343825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,222520824.0,,0.0,3.0,0.0,99102581.0,,8023.0,0.0,,3.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,31.0,,2.0,1472.0,31.0,222520824.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7754.0,54661950288.0,116703724814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,166570704.0,,0.0,2.0,0.0,624329815.0,,12334.0,0.0,,2.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,29.0,,163.0,746.0,29.0,166570704.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,12193.0,66654691120.0,134684199698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,8268432.0,,0.0,2.0,0.0,235393312.0,,10004.0,0.0,,2.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,27.0,,79.0,975.0,27.0,8268432.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,9815.0,60190225024.0,166381868130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,169364520.0,,0.0,3.0,0.0,337569207.0,,4303.0,0.0,,3.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,28.0,,1.0,325.0,28.0,169364520.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4222.0,23497478392.0,55776001954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7,122190232.0,,0.0,4.0,0.0,224010964.0,,10004.0,0.0,,4.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,24.0,,70.0,913.0,24.0,122190232.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,9825.0,59479215880.0,167939208174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8,205376264.0,,0.0,2.0,0.0,960338657.0,,7007.0,0.0,,2.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,32.0,,0.0,1618.0,32.0,205376264.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6690.0,48009561048.0,97947965296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9,104643160.0,,0.0,1.0,0.0,6202183.0,,6435.0,0.0,,1.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,28.0,,0.0,490.0,28.0,104643160.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6354.0,52576806160.0,123309327962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10,194502800.0,,0.0,18.0,0.0,71723876.0,,33808.0,0.0,,17.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,32.0,,3.0,10218.0,32.0,194502800.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,31841.0,113793107104.0,422291139290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11,27667960.0,,0.0,15.0,0.0,780178792.0,,33901.0,0.0,,15.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,41.0,,4.0,10620.0,41.0,27667960.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,31837.0,113315325744.0,383051251212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12,84649440.0,,0.0,10.0,0.0,845843124.0,,31683.0,0.0,,10.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,28.0,,4.0,1657.0,28.0,84649440.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,31473.0,106884934976.0,532849280864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
13,101410704.0,,0.0,7.0,0.0,207576262.0,,27422.0,0.0,,7.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,33.0,,3.0,1421.0,33.0,101410704.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,27221.0,87648645984.0,284770604343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
14,133216792.0,,0.0,4.0,0.0,361822091.0,,31270.0,0.0,,3.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,31.0,,0.0,1418.0,31.0,133216792.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,31103.0,108854555176.0,542158625722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
15,106295520.0,,0.0,15.0,4144.0,82363406.0,,30065.0,0.0,,15.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,38.0,,4.0,2367.0,38.0,106295520.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,29667.0,99251379944.0,636208486264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16,136658616.0,,0.0,4.0,0.0,647335617.0,,27416.0,0.0,,4.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,37.0,,0.0,1327.0,37.0,136658616.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,27235.0,100813140384.0,476961306524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
17,44282664.0,,0.0,7.0,0.0,303049106.0,,31374.0,0.0,,7.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,27.0,,373.0,1600.0,27.0,44282664.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,31132.0,104335239032.0,349567234796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
18,22689496.0,,0.0,16.0,0.0,878755235.0,,30666.0,0.0,,16.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,33.0,,273.0,1657.0,33.0,22689496.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,30416.0,98288241784.0,628054453350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,99949720.0,,0.0,5.0,0.0,575799253.0,,24198.0,0.0,,5.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,47.0,,1.0,1182.0,47.0,99949720.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,24022.0,75883068192.0,253078422030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,85166672.0,,0.0,22.0,0.0,593219416.0,,32437.0,0.0,,22.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,22.0,,3.0,11001.0,22.0,85166672.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,30591.0,105091528776.0,503881181890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,211103856.0,,0.0,5.0,0.0,408814476.0,,27740.0,0.0,,5.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,36.0,,1.0,1480.0,36.0,211103856.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,27489.0,82950815080.0,292263183688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,66588224.0,,0.0,4.0,0.0,388131007.0,,30137.0,0.0,,4.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,36.0,,0.0,1444.0,36.0,66588224.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,29940.0,107520514232.0,536101795092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
23,88784048.0,,0.0,10.0,0.0,634790277.0,,32779.0,0.0,,10.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,47.0,,2.0,10326.0,47.0,88784048.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,30762.0,111526376584.0,421278407948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
24,97641752.0,,0.0,22.0,0.0,554034372.0,,32441.0,0.0,,22.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,23.0,,5.0,10388.0,23.0,97641752.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,30716.0,104680544008.0,485749969470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
25,5054672.0,,0.0,6.0,0.0,20794316.0,,26431.0,0.0,,7.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,31.0,,0.0,1286.0,31.0,5054672.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,26249.0,81567447584.0,332992650447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
26,62388112.0,,0.0,14.0,0.0,619878150.0,,38232.0,0.0,,13.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,34.0,,34.0,1723.0,34.0,62388112.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,37995.0,114603315600.0,455528014772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
27,202142328.0,,0.0,15.0,0.0,495996254.0,,37123.0,0.0,,15.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,35.0,,336.0,1763.0,35.0,202142328.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,36891.0,115434959536.0,717043936528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
28,90886008.0,,0.0,7.0,0.0,783807260.0,,32279.0,0.0,,7.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,30.0,,4.0,1840.0,30.0,90886008.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,31940.0,96971102224.0,376022796075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
29,21699816.0,,0.0,8.0,0.0,551221289.0,,32835.0,0.0,,8.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,24.0,,5.0,1785.0,24.0,21699816.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,32602.0,76530642288.0,423494224229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
30,26965864.0,,0.0,4.0,0.0,791704557.0,,30053.0,0.0,,3.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,32.0,,1.0,1422.0,32.0,26965864.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,29871.0,107412843136.0,533728752396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
31,112239272.0,,0.0,6.0,0.0,734267822.0,,29711.0,0.0,,6.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,37.0,,0.0,2431.0,37.0,112239272.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,29325.0,106864729408.0,375914285890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
32,193768376.0,,0.0,14.0,0.0,677541511.0,,32706.0,0.0,,14.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,40.0,,4.0,1761.0,40.0,193768376.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,32469.0,106592195728.0,641405458446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
33,217811816.0,,0.0,4.0,0.0,17093596.0,,24656.0,0.0,,4.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,43.0,,1.0,1172.0,43.0,217811816.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,24499.0,90017212504.0,278124520835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
34,118396360.0,,0.0,5.0,0.0,121166477.0,,26634.0,0.0,,5.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,46.0,,2.0,1357.0,46.0,118396360.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,26481.0,86890580768.0,320702450091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
35,1438192.0,,0.0,25.0,0.0,131621790.0,,52896.0,0.0,,23.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,36.0,,9.0,2671.0,36.0,1438192.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,52584.0,154528752904.0,929214712950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
36,221093528.0,,0.0,21.0,0.0,132946837.0,,51207.0,0.0,,21.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,37.0,,2.0,3898.0,37.0,221093528.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,50638.0,152317931056.0,943608106632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
37,169841264.0,,0.0,10.0,0.0,165571268.0,,49869.0,0.0,,10.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,34.0,,1.0,3420.0,34.0,169841264.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,49395.0,153560440664.0,583915197210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,108962680.0,,0.0,10.0,0.0,815763783.0,,50226.0,0.0,,10.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,35.0,,2.0,2261.0,35.0,108962680.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,49980.0,154937501712.0,821003149548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,48963736.0,,0.0,30.0,0.0,5934856.0,,47003.0,0.0,,30.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,37.0,,6.0,2492.0,37.0,48963736.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,46719.0,131838264648.0,466848367462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,110032920.0,,0.0,17.0,0.0,972233127.0,,42238.0,0.0,,17.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,37.0,,355.0,1928.0,37.0,110032920.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42002.0,126407252424.0,763841065896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
41,66436752.0,,0.0,13.0,0.0,958023392.0,,35444.0,0.0,,13.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,41.0,,4.0,1679.0,41.0,66436752.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,35236.0,118339267424.0,381730016130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
42,163623472.0,,0.0,15.0,0.0,660628066.0,,42180.0,0.0,,15.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,32.0,,684.0,3330.0,32.0,163623472.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,41692.0,87140510688.0,500183545486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
43,66142624.0,,0.0,12.0,0.0,840817132.0,,41635.0,0.0,,11.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,31.0,,4.0,2113.0,31.0,66142624.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,41368.0,122028870296.0,725939223305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
44,37304928.0,,0.0,38.0,0.0,481595744.0,,43337.0,0.0,,37.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,23.0,,62.0,2038.0,23.0,37304928.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43091.0,120920927440.0,514370963298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
45,147856040.0,,0.0,9.0,0.0,71410139.0,,15810.0,0.0,,8.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,25.0,,151.0,808.0,25.0,147856040.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,15674.0,65194954696.0,208146896229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
46,158515032.0,,0.0,3.0,0.0,467433289.0,,5089.0,0.0,,3.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,24.0,,2.0,288.0,24.0,158515032.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5022.0,24702664640.0,71162125453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
47,3707392.0,,0.0,1.0,0.0,796632878.0,,12970.0,0.0,,1.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,34.0,,0.0,773.0,34.0,3707392.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,12855.0,70272019904.0,175093490892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
48,102905496.0,,0.0,5.0,0.0,70317800.0,,16544.0,0.0,,5.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,29.0,,158.0,1181.0,29.0,102905496.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,16334.0,73216754120.0,271370756796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
49,177661448.0,,0.0,4.0,0.0,789457121.0,,12962.0,0.0,,4.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,31.0,,1.0,878.0,31.0,177661448.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,12803.0,69215349368.0,176812367384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
50,90195696.0,,0.0,2.0,0.0,990998815.0,,6840.0,0.0,,2.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,32.0,,1.0,1469.0,32.0,90195696.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6557.0,52306948416.0,108184059718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
51,5684136.0,,0.0,4.0,0.0,90726576.0,,9851.0,0.0,,4.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,35.0,,0.0,9319.0,35.0,5684136.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7912.0,56697344024.0,131053089112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
52,113380976.0,,0.0,4.0,0.0,107927121.0,,9809.0,0.0,,4.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,27.0,,1.0,9285.0,27.0,113380976.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7899.0,56800972456.0,126662560854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
53,72092304.0,,0.0,4.0,0.0,115879650.0,,8264.0,0.0,,4.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,37.0,,1.0,1830.0,37.0,72092304.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7867.0,52054844800.0,109638773696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
54,157461440.0,,0.0,2.0,0.0,21773343.0,,642.0,0.0,,2.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,28.0,,1.0,918.0,28.0,157461440.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,195.0,23478823560.0,852996773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
55,22029192.0,,0.0,12.0,32.0,986914146.0,,49269.0,0.0,,11.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,33.0,,33.0,2341.0,33.0,22029192.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,48982.0,134361361824.0,573180948582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
56,169182096.0,,0.0,7.0,0.0,197857727.0,,44565.0,0.0,,6.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,35.0,,1.0,3173.0,35.0,169182096.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,44095.0,135858070992.0,554497999590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
57,169168880.0,,0.0,16.0,0.0,883096058.0,,41051.0,0.0,,16.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,40.0,,6.0,2031.0,40.0,169168880.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,40803.0,124184235280.0,433851187003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
58,172753504.0,,0.0,8.0,0.0,623775894.0,,45313.0,0.0,,8.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,22.0,,1.0,2251.0,22.0,172753504.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,45051.0,128586053160.0,644781365042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
59,134401616.0,,0.0,17.0,0.0,661204733.0,,47210.0,0.0,,17.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,28.0,,5.0,10913.0,28.0,134401616.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,45448.0,131334783256.0,645900270154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
60,108288552.0,,0.0,4.0,0.0,176953907.0,,17783.0,0.0,,4.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,22.0,,3.0,1506.0,22.0,108288552.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,17483.0,64106185984.0,211640343395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
61,22779712.0,,0.0,4.0,0.0,459712874.0,,18048.0,0.0,,4.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,29.0,,0.0,924.0,29.0,22779712.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,17884.0,52441642176.0,228345559151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
62,206462136.0,,0.0,6.0,0.0,368919682.0,,25751.0,0.0,,6.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,28.0,,287.0,1419.0,28.0,206462136.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,25537.0,93741476800.0,281953952706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
63,143223024.0,,0.0,8.0,0.0,341314596.0,,22207.0,0.0,,8.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,21.0,,1.0,1493.0,21.0,143223024.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,22008.0,88075162280.0,385946085764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
64,221797016.0,,0.0,6.0,0.0,70577681.0,,21453.0,0.0,,5.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,45.0,,1.0,2074.0,45.0,221797016.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,21103.0,87691361128.0,258478554592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
65,170924928.0,,0.0,9.0,0.0,603137777.0,,19888.0,0.0,,9.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,29.0,,4.0,1900.0,29.0,170924928.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,19313.0,60173851824.0,252744546348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
66,161712272.0,,0.0,6.0,0.0,446862324.0,,18975.0,0.0,,6.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,29.0,,2.0,1025.0,29.0,161712272.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,18809.0,57548679160.0,227772448622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
67,163201704.0,,0.0,6.0,0.0,620257618.0,,26883.0,0.0,,6.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,18.0,,1.0,10016.0,18.0,163201704.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,24857.0,95473293288.0,301175026078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
68,16144664.0,,0.0,3.0,0.0,918466176.0,,19052.0,0.0,,3.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,27.0,,1.0,957.0,27.0,16144664.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,18910.0,69935512600.0,228912068311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
69,209662888.0,,0.0,11.0,0.0,382860072.0,,25212.0,0.0,,11.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,36.0,,0.0,2365.0,36.0,209662888.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,24827.0,87528667912.0,637536011388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
70,188283832.0,,0.0,17.0,0.0,965887373.0,,42190.0,0.0,,17.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,37.0,,354.0,1926.0,37.0,188283832.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,41954.0,126301712224.0,763292434776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
71,61910240.0,,0.0,13.0,0.0,929506623.0,,35394.0,0.0,,13.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,41.0,,4.0,1706.0,41.0,61910240.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,35177.0,118711327832.0,372564962437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
72,63459360.0,,0.0,12.0,0.0,247799164.0,,36512.0,0.0,,12.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,32.0,,3.0,3290.0,32.0,63459360.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,36070.0,90044080608.0,424639297684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
