smart_5_raw_max,smart_5_raw_mean,smart_5_raw_cv,smart_5_raw_diff_mean,smart_5_raw_diff_max,smart_5_raw_diff_std,smart_5_raw_slope,smart_5_raw_skew,smart_5_raw_kurt,smart_5_raw_last,smart_187_raw_max,smart_187_raw_mean,smart_187_raw_cv,smart_187_raw_diff_mean,smart_187_raw_diff_max,smart_187_raw_diff_std,smart_187_raw_slope,smart_187_raw_skew,smart_187_raw_kurt,smart_187_raw_last,smart_188_raw_max,smart_188_raw_mean,smart_188_raw_cv,smart_188_raw_diff_mean,smart_188_raw_diff_max,smart_188_raw_diff_std,smart_188_raw_slope,smart_188_raw_skew,smart_188_raw_kurt,smart_188_raw_last,smart_198_raw_max,smart_198_raw_mean,smart_198_raw_cv,smart_198_raw_diff_mean,smart_198_raw_diff_max,smart_198_raw_diff_std,smart_198_raw_slope,smart_198_raw_skew,smart_198_raw_kurt,smart_198_raw_last,smart_197_raw_max,smart_197_raw_mean,smart_197_raw_cv,smart_197_raw_diff_mean,smart_197_raw_diff_max,smart_197_raw_diff_std,smart_197_raw_slope,smart_197_raw_skew,smart_197_raw_kurt,smart_197_raw_last,smart_241_raw_max,smart_241_raw_mean,smart_241_raw_cv,smart_241_raw_diff_mean,smart_241_raw_diff_max,smart_241_raw_diff_std,smart_241_raw_slope,smart_241_raw_skew,smart_241_raw_kurt,smart_241_raw_last,smart_12_raw_max,smart_12_raw_mean,smart_12_raw_cv,smart_12_raw_diff_mean,smart_12_raw_diff_max,smart_12_raw_diff_std,smart_12_raw_slope,smart_12_raw_skew,smart_12_raw_kurt,smart_12_raw_last,smart_7_raw_max,smart_7_raw_mean,smart_7_raw_cv,smart_7_raw_diff_mean,smart_7_raw_diff_max,smart_7_raw_diff_std,smart_7_raw_slope,smart_7_raw_skew,smart_7_raw_kurt,smart_7_raw_last,smart_4_raw_max,smart_4_raw_mean,smart_4_raw_cv,smart_4_raw_diff_mean,smart_4_raw_diff_max,smart_4_raw_diff_std,smart_4_raw_slope,smart_4_raw_skew,smart_4_raw_kurt,smart_4_raw_last,smart_193_raw_max,smart_193_raw_mean,smart_193_raw_cv,smart_193_raw_diff_mean,smart_193_raw_diff_max,smart_193_raw_diff_std,smart_193_raw_slope,smart_193_raw_skew,smart_193_raw_kurt,smart_193_raw_last,smart_190_raw_max,smart_190_raw_mean,smart_190_raw_cv,smart_190_raw_diff_mean,smart_190_raw_diff_max,smart_190_raw_diff_std,smart_190_raw_slope,smart_190_raw_skew,smart_190_raw_kurt,smart_190_raw_last,failure,serial_number
9312.0,8678.857142857143,0.04410256973503615,174.66666666666666,384.0,165.46016640468684,174.66666666666666,0.6621366016233834,-0.7606432307355275,9312.0,147.0,130.57142857142858,0.06961325425526482,4.5,12.0,4.806245936279167,4.5,0.9429759192254269,0.6294994560207199,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,33.142857142857146,0.09123280382981347,1.3333333333333333,8.0,3.265986323710904,1.3333333333333333,2.645751311064586,6.999999999999977,40.0,40.0,33.142857142857146,0.09123280382981347,1.3333333333333333,8.0,3.265986323710904,1.3333333333333333,2.645751311064586,6.999999999999977,40.0,79116509872.0,78969964605.71428,0.0015247494561578807,52403534.666666664,79541632.0,20707454.433838755,52403534.666666664,-0.2989986389148342,-1.5479280968885982,79116509872.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,490989468.0,474738128.0,0.023274578142388733,5184428.333333333,8176878.0,2266303.080712169,5184428.333333333,0.023639051241435612,-1.0288403096481833,490989468.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1147.0,1139.0,0.0034750781641902013,2.0,7.0,2.5298221281347035,2.0,1.5578018727132585,3.0608420099592575,1147.0,37.0,36.142857142857146,0.010457515063496405,0.16666666666666666,1.0,0.408248290463863,0.16666666666666666,2.645751311064556,6.999999999999828,37.0,1,ZHZ0J6KQ
152.0,123.42857142857143,0.19750675007131058,10.666666666666666,16.0,6.531972647421808,10.666666666666666,-0.07573039884391101,-1.3131834319526643,152.0,29.0,24.571428571428573,0.18330096244691219,1.5,5.0,2.345207879911715,1.5,-0.06629524196255053,-2.6055941281491775,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,42.285714285714285,0.09231487176540178,0.0,8.0,5.059644256269407,0.0,1.229634091915153,-0.8399999999999954,40.0,48.0,42.285714285714285,0.09231487176540178,0.0,8.0,5.059644256269407,0.0,1.229634091915153,-0.8399999999999954,40.0,125608570608.0,125503921082.28572,0.0006623335414790182,37166826.666666664,58920784.0,14400248.772240162,37166826.666666664,-0.122960071199896,-1.5393163671169097,125608570608.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,101141242.0,95183544.42857143,0.05301409282388039,2378569.1666666665,4811522.0,1414523.437638757,2378569.1666666665,-0.5270256547594996,-0.5554271602739957,101141242.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2219.0,2215.1428571428573,0.001794971902932035,1.5,5.0,1.760681686165901,1.5,-0.3477084198370102,-2.3885251850775235,2219.0,25.0,24.142857142857142,0.028582597132523545,0.0,1.0,0.8944271909999159,0.0,-0.1738965209542701,0.3359999999999994,24.0,1,ZHZ0MH09
6176.0,6170.285714285715,0.0006326449815372969,1.3333333333333333,8.0,3.265986323710904,1.3333333333333333,1.2296340919147324,-0.8400000000009831,6176.0,405.0,262.42857142857144,0.2836488927722887,31.833333333333332,100.0,44.96405972181189,31.833333333333332,1.5786366418720839,1.395437760870852,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,176.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,140729746984.0,140639940034.2857,0.0007232713107963822,42481944.0,99392536.0,35108784.29884496,42481944.0,-0.8791634474946352,-0.8335566570593249,140729746984.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,993922530.0,989849762.8571428,0.004115698660145699,1695998.0,2976896.0,1015809.109316903,1695998.0,-0.5289404671397209,-1.4293476633699869,993922530.0,16.0,13.714285714285714,0.0914058790353346,0.5,2.0,0.8366600265340756,0.5,1.450407336759031,0.5206611570248016,16.0,2276.0,2271.714285714286,0.001128434061434182,1.1666666666666667,2.0,0.9831920802501751,1.1666666666666667,0.6919941630934618,-0.2805293005672489,2276.0,32.0,30.285714285714285,0.06797473685917386,-0.6666666666666666,2.0,2.581988897471611,-0.6666666666666666,-0.8547052962763843,-0.9825274586542134,28.0,1,ZHZ0MNHE
2264.0,1016.0,0.5416498747061367,242.66666666666666,1456.0,594.4095109153845,242.66666666666666,2.6457513110645903,7.0,2264.0,41.0,25.857142857142858,0.32848544742971825,4.166666666666667,11.0,4.119061381755153,4.166666666666667,0.8562204231573345,0.42611273404568006,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,244.57142857142858,0.19613183659050876,22.666666666666668,120.0,48.11098280711657,22.666666666666668,2.505631221806801,6.466353230121477,352.0,352.0,244.57142857142858,0.19613183659050876,22.666666666666668,120.0,48.11098280711657,22.666666666666668,2.505631221806801,6.466353230121477,352.0,120325999336.0,120217782902.85715,0.0006333764073251361,35255442.666666664,54477024.0,12847841.087252015,35255442.666666664,0.0838957531265883,-1.223551890499989,120325999336.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,551004230.0,540162580.5714285,0.013110504905029768,3329008.5,5177767.0,1308683.8797541216,3329008.5,0.24980624298566664,-0.902526204232224,551004230.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2260.0,2256.5714285714284,0.0009861839660291992,1.0,2.0,1.0954451150103321,1.0,0.2488754864142838,-0.9443786982247353,2260.0,33.0,31.285714285714285,0.035565666500906916,0.5,2.0,1.378404875209022,0.5,0.24887548641404234,-0.9443786982248499,33.0,1,ZHZ0N19K
11544.0,11541.714285714286,0.0003382166803960655,1.3333333333333333,8.0,3.265986323710904,1.3333333333333333,-1.229634091915711,-0.8399999999986889,11544.0,145.0,123.85714285714286,0.2688887832314918,13.666666666666666,42.0,17.727567985109147,13.666666666666666,-1.4041746970801436,0.5512839480809575,145.0,4298309683.0,3070548887.142857,0.6828311527350343,716199259.0,4296343573.0,1753905367.5035534,716199259.0,-1.2296340889023605,-0.8399999085208121,4298309683.0,8.0,5.714285714285714,0.6831300510639733,1.3333333333333333,8.0,3.265986323710904,1.3333333333333333,-1.2296340919151512,-0.8400000000000025,8.0,8.0,5.714285714285714,0.6831300510639733,1.3333333333333333,8.0,3.265986323710904,1.3333333333333333,-1.2296340919151512,-0.8400000000000025,8.0,116109843760.0,116102234464.0,0.00011260305891347117,5278093.333333333,19733248.0,8296991.899996785,5278093.333333333,-1.4715406979673393,0.6628156986723237,116109843760.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,197712160227.0,151690258988.7143,0.4249727214566756,27203672461.5,68725731914.0,29467825190.516453,27203672461.5,-1.3243333336514378,0.4591734139078687,197712160227.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1743.0,1734.142857142857,0.006793987770347925,4.333333333333333,22.0,8.664102184685188,4.333333333333333,-1.1782043469640868,-0.8796925819900299,1743.0,45.0,43.57142857142857,0.018057608351757713,0.3333333333333333,1.0,0.5163977794943223,0.3333333333333333,1.114549779391636,0.27337278106511054,45.0,1,ZHZ0NN8H
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,128.0,0.06705413119574861,4.333333333333333,9.0,3.0767948691238205,4.333333333333333,-0.31884822182429684,-0.07236952560348886,140.0,4295884814.0,2455044107.857143,0.9351646394147012,715871574.0,4295163907.0,1753487971.417151,715871574.0,-0.37416573827722466,-2.7999999994295908,4295884814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79719765896.0,79567347170.28572,0.001353774892994288,52024782.666666664,81432720.0,27834656.129367553,52024782.666666664,-0.1691032071772747,-0.847216200379961,79719765896.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4330720286.0,638810929.5714285,2.5484645686526006,719008793.6666666,4299309719.0,1753982643.8289375,719008793.6666666,2.6456965993074735,6.999779368945196,4330720286.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2227.0,2149.5714285714284,0.02038418479101729,17.5,72.0,28.967222856186957,17.5,1.3789825739735402,0.10614454403828066,2227.0,34.0,32.714285714285715,0.0383186217790049,0.16666666666666666,4.0,2.228601953392904,0.16666666666666666,-2.103090638300594,5.380165289256212,34.0,1,ZHZ0PK6D
5320.0,5320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5320.0,32.0,31.142857142857142,0.012136473903966011,0.16666666666666666,1.0,0.408248290463863,0.16666666666666666,2.6457513110645956,7.000000000000028,32.0,4295032833.0,4295032833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4295032833.0,8.0,1.1428571428571428,2.6457513110645907,1.3333333333333333,8.0,3.265986323710904,1.3333333333333333,2.64575131106459,7.0,8.0,8.0,1.1428571428571428,2.6457513110645907,1.3333333333333333,8.0,3.265986323710904,1.3333333333333333,2.64575131106459,7.0,8.0,119469660584.0,119263236203.42857,0.0013663844522985493,74603612.0,99269464.0,19551141.268747825,74603612.0,-0.2903008269964327,-1.198461160293622,119469660584.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13461084605.0,13445648015.428572,0.0008480405109093004,5215137.0,8633137.0,1999158.7748749722,5215137.0,-0.028602555945636272,-1.3786558007033989,13461084605.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2109.0,2105.4285714285716,0.0011587902888179759,1.1666666666666667,2.0,0.9831920802501751,1.1666666666666667,-0.023608974564994452,-0.8174207999999883,2109.0,29.0,27.428571428571427,0.035579690159581935,0.3333333333333333,1.0,0.816496580927726,0.3333333333333333,0.2766676706809157,0.04200000000000337,29.0,1,ZHZ0R3HS
15728.0,15608.0,0.0127316682197583,76.0,352.0,140.37663623267227,76.0,-1.3109389103342928,-0.3272051464581329,15728.0,261.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,65537.0,65537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114223479704.0,114160681075.42857,0.0002957294229671883,17149322.666666668,36916432.0,17420166.196107987,17149322.666666668,1.165970112364607,1.318116001979046,114223479704.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,357068032.0,351374292.71428573,0.011583308012005446,2016042.8333333333,5365642.0,2158450.7969171237,2016042.8333333333,-0.5156290924662649,-0.11577306118685637,357068032.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2034.0,1849.857142857143,0.09095095643122758,61.666666666666664,169.0,63.4686274206924,61.666666666666664,0.047173697726042296,-2.363519388434458,2034.0,32.0,30.857142857142858,0.03464497580346242,0.16666666666666666,2.0,1.4719601443879746,0.16666666666666666,-0.7717168360221272,0.26250000000000284,32.0,1,ZHZ0RH56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136364906928.0,136240225333.71428,0.0006782033703764906,40452269.333333336,60543320.0,13015732.265398987,40452269.333333336,0.14742747085606434,-1.5574079637564342,136364906928.0,15.0,14.571428571428571,0.03668291555660727,0.16666666666666666,1.0,0.408248290463863,0.16666666666666666,-0.3741657386773923,-2.8000000000000016,15.0,497700203.0,484609312.5714286,0.01652240982064224,3552376.0,8312281.0,2556362.2111502117,3552376.0,0.8848153636367136,-0.6560925378522136,497700203.0,15.0,14.571428571428571,0.03668291555660727,0.16666666666666666,1.0,0.408248290463863,0.16666666666666666,-0.3741657386773923,-2.8000000000000016,15.0,2438.0,2433.8571428571427,0.001411955825764999,1.3333333333333333,4.0,1.3662601021279464,1.3333333333333333,-0.14150749202966867,-2.3073231009365887,2438.0,37.0,36.285714285714285,0.020832687488697564,-0.3333333333333333,1.0,1.2110601416389968,-0.3333333333333333,-0.5952940449895272,-0.3500000000000085,35.0,1,ZHZ0RK80
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.3333333333333333,1.0,0.5163977794943223,0.3333333333333333,0.0,-2.6000000000000005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130508598512.0,130404984626.28572,0.0005734409045035111,32967568.0,47343680.0,11058798.186104383,32967568.0,0.1926303609857423,-1.4542461875693196,130508598512.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,334115196.0,324893817.4285714,0.02005555290431805,2716213.5,6029575.0,2009981.3882810706,2716213.5,0.5535048274480998,-1.493745064041609,334115196.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2020.0,2017.142857142857,0.001160119204467008,1.0,2.0,0.6324555320336759,1.0,0.08918136771494212,-1.4446729678638852,2020.0,37.0,35.57142857142857,0.03187652182005531,-0.3333333333333333,1.0,1.0327955589886446,-0.3333333333333333,-0.7251318408102874,-0.7432098765432213,34.0,1,ZHZ0SATT
